"Item ID","Title","Brand","Condition","Availability","Price","Currency","Product type","Custom label 0","Custom label 1","Feed label","Channel","Product link"
"2124","Samsung Galaxy Buds Live [Brand New]","Samsung","new","out of stock","169.00","AUD","Accessories","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/head-phones/samsung-galaxy-bud-live-brand-new"
"2125","Huawei P20 Lite [Grade B]","Huawei","refurbished","out of stock","199.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/huawei-refurbished/huawei-p20-lite-grade-b"
"2125","Huawei P20 Lite [Grade B]","Huawei","refurbished","out of stock","199.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/huawei-refurbished/huawei-p20-lite-grade-b"
"2126","JBL Reflect Flow [Brand New]","JBL","new","out of stock","129.00","AUD","Accessories","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/head-phones/jbl-reflect-flow-brand-new"
"2126","JBL Reflect Flow [Brand New]","JBL","new","out of stock","129.00","AUD","Accessories","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/head-phones/jbl-reflect-flow-brand-new"
"2127","Tech21 Pure Clear Case For iPhone 11 Pro Max","Tech21","new","in stock","29.00","AUD","Covers","price_0_100","margin_high","AU","local","https://www.phonebot.com.au/iphone-11-case/tech21-pure-clear-case-for-iphone-11-pro-max"
"2127","Tech21 Pure Clear Case For iPhone 11 Pro Max","Tech21","new","in stock","49.00","AUD","Covers","price_0_100","margin_high","AU","online","https://www.phonebot.com.au/iphone-11-case/tech21-pure-clear-case-for-iphone-11-pro-max"
"2129","Samsung Galaxy Tab S6 (128GB) Cellular [Grade A]","Samsung","refurbished","out of stock","309.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/android-tablets/samsung-galaxy-tab-s6-128gb-wifi-lte-grade-a"
"2129","Samsung Galaxy Tab S6 (128GB) Cellular [Grade A]","Samsung","refurbished","out of stock","599.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/android-tablets/samsung-galaxy-tab-s6-128gb-wifi-lte-grade-a"
"2130","Samsung Galaxy Tab S6 (128GB) Cellular [Like New]","Samsung","refurbished","out of stock","329.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/android-tablets/samsung-galaxy-tab-s6-128gb-wifi-lte-like-new"
"2130","Samsung Galaxy Tab S6 (128GB) Cellular [Like New]","Samsung","refurbished","out of stock","329.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/android-tablets/samsung-galaxy-tab-s6-128gb-wifi-lte-like-new"
"2131","Samsung Galaxy Tab S6 (128GB) WiFi With Keyboard [Grade A]","Samsung","refurbished","out of stock","899.00","AUD","Tablet","price_601_1000","margin_high","AU","local","https://www.phonebot.com.au/android-tablets/samsung-galaxy-tab-s6-128gb-wifi-with-keyboard-grade-a"
"2131","Samsung Galaxy Tab S6 (128GB) WiFi With Keyboard [Grade A]","Samsung","refurbished","out of stock","899.00","AUD","Tablet","price_601_1000","margin_high","AU","online","https://www.phonebot.com.au/android-tablets/samsung-galaxy-tab-s6-128gb-wifi-with-keyboard-grade-a"
"2132","Samsung Galaxy Tab S6 (128GB) WiFi [Grade A]","Samsung","refurbished","out of stock","279.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/samsung-tablet-10-inch-1/samsung-galaxy-tab-s6-128gb-wifi-grade-a"
"2132","Samsung Galaxy Tab S6 (128GB) WiFi [Grade A]","Samsung","refurbished","out of stock","279.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/samsung-tablet-10-inch-1/samsung-galaxy-tab-s6-128gb-wifi-grade-a"
"2133","Samsung Galaxy Tab S6 (128GB) WiFi [Like New]","Samsung","refurbished","out of stock","309.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/android-tablets/samsung-galaxy-tab-s6-128gb-wifi-like-new"
"2133","Samsung Galaxy Tab S6 (128GB) WiFi [Like New]","Samsung","refurbished","out of stock","309.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/android-tablets/samsung-galaxy-tab-s6-128gb-wifi-like-new"
"2134","Samsung Galaxy Tab S6 (128GB) WiFi With Keyboard [Like New]","Samsung","refurbished","out of stock","799.00","AUD","Tablet","price_601_1000","margin_high","AU","local","https://www.phonebot.com.au/android-tablets/samsung-galaxy-tab-s6-128gb-wifi-with-keyboard-like-new"
"2134","Samsung Galaxy Tab S6 (128GB) WiFi With Keyboard [Like New]","Samsung","refurbished","out of stock","799.00","AUD","Tablet","price_601_1000","margin_high","AU","online","https://www.phonebot.com.au/android-tablets/samsung-galaxy-tab-s6-128gb-wifi-with-keyboard-like-new"
"2135","Pelican Protector + EMS Battery For iPhone 11 Pro Max","Pelican","new","out of stock","49.00","AUD","Covers","price_0_100","margin_high","AU","local","https://www.phonebot.com.au/iphone-11-case/pelican-protector-ems-battery-for-iphone-11-pro-max"
"2135","Pelican Protector + EMS Battery For iPhone 11 Pro Max","Pelican","new","out of stock","49.00","AUD","Covers","price_0_100","margin_high","AU","online","https://www.phonebot.com.au/iphone-11-case/pelican-protector-ems-battery-for-iphone-11-pro-max"
"2136","Tech21 Evo Check Case for Apple iPhone 11 Pro","Tech21","new","in stock","29.00","AUD","Covers","price_0_100","margin_high","AU","local","https://www.phonebot.com.au/iphone-11-case/tech21-evo-check-case-for-apple-iphone-11-pro"
"2136","Tech21 Evo Check Case for Apple iPhone 11 Pro","Tech21","new","in stock","29.00","AUD","Covers","price_0_100","margin_high","AU","online","https://www.phonebot.com.au/iphone-11-case/tech21-evo-check-case-for-apple-iphone-11-pro"
"2139","Pelican Voyager Case For iPhone 11 Pro Max","Pelican","new","out of stock","59.00","AUD","Covers","price_0_100","margin_high","AU","local","https://www.phonebot.com.au/iphone-11-case/pelican-voyager-case-for-iphone-11-pro-max"
"2139","Pelican Voyager Case For iPhone 11 Pro Max","Pelican","new","out of stock","59.00","AUD","Covers","price_0_100","margin_high","AU","online","https://www.phonebot.com.au/iphone-11-case/pelican-voyager-case-for-iphone-11-pro-max"
"2142","Apple iPhone 12 Pro 5G (128GB) [Grade A]","Apple","refurbished","out of stock","399.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/iphone-12/apple-iphone-12-pro-128gb-refurbished"
"2142","Apple iPhone 12 Pro 5G (128GB) [Grade A]","Apple","refurbished","out of stock","499.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/iphone-12/apple-iphone-12-pro-128gb-refurbished"
"2144","Apple iPad Pro 12.9-inch 2nd Gen (512GB) WiFi [Grade A]","Apple","refurbished","out of stock","499.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/ipad-pro-2nd-gen/apple-ipad-pro-2nd-gen-12-9-inch-512gb-wifi-grade-a"
"2144","Apple iPad Pro 12.9-inch 2nd Gen (512GB) WiFi [Grade A]","Apple","refurbished","out of stock","499.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/ipad-pro-2nd-gen/apple-ipad-pro-2nd-gen-12-9-inch-512gb-wifi-grade-a"
"2145","Apple iPhone 12 5G (64GB) [Grade A]","Apple","refurbished","out of stock","329.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/iphone-12/apple-iphone-12-64gb-refurbished"
"2145","Apple iPhone 12 5G (64GB) [Grade A]","Apple","refurbished","out of stock","329.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/iphone-12/apple-iphone-12-64gb-refurbished"
"2146","Apple iPhone 12 5G (128GB) [Grade A]","Apple","refurbished","in stock","359.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/iphone-12/apple-iphone-12-128gb-refurbished"
"2146","Apple iPhone 12 5G (128GB) [Grade A]","Apple","refurbished","in stock","459.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/iphone-12/apple-iphone-12-128gb-refurbished"
"2147","Apple iPhone 11 Pro Max (512GB) [Grade A]","Apple","refurbished","in stock","449.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/iphone-11/apple-iphone-11-pro-max-512gb"
"2147","Apple iPhone 11 Pro Max (512GB) [Grade A]","Apple","refurbished","in stock","449.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/iphone-11/apple-iphone-11-pro-max-512gb"
"2148","Apple iPhone 11 (128GB) [Grade B]","Apple","refurbished","out of stock","299.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/iphone-11/apple-iphone-11-128gb-grade-b"
"2148","Apple iPhone 11 (128GB) [Grade B]","Apple","refurbished","out of stock","299.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/iphone-11/apple-iphone-11-128gb-grade-b"
"2149","Apple iPad 7th Gen (32GB) WiFi [Like New]","Apple","refurbished","out of stock","209.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/buy-ipad/apple-ipad-7th-gen-wifi-32gb-like-new"
"2149","Apple iPad 7th Gen (32GB) WiFi [Like New]","Apple","refurbished","out of stock","309.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/buy-ipad/apple-ipad-7th-gen-wifi-32gb-like-new"
"2150","Microsoft Surface 3 (64GB) 4GB [Like New]","Microsoft","refurbished","out of stock","349.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/laptops-notebooks/microsoft-surface-3-64gb-4gb-grade-a-1"
"2150","Microsoft Surface 3 (64GB) 4GB [Like New]","Microsoft","refurbished","out of stock","349.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/laptops-notebooks/microsoft-surface-3-64gb-4gb-grade-a-1"
"2151","Apple iPhone 12 5G (64GB) [Like New]","Apple","refurbished","out of stock","349.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/iphone-12/apple-iphone-12-64gb-like-new"
"2151","Apple iPhone 12 5G (64GB) [Like New]","Apple","refurbished","out of stock","349.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/iphone-12/apple-iphone-12-64gb-like-new"
"2152","Apple iPhone 12 5G (256GB) [Like New]","Apple","refurbished","in stock","399.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/iphone-12/apple-iphone-12-256gb-refurbished"
"2152","Apple iPhone 12 5G (256GB) [Like New]","Apple","refurbished","in stock","419.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/iphone-12/apple-iphone-12-256gb-refurbished"
"2153","Apple iPhone 12 5G (256GB) [Grade A]","Apple","refurbished","in stock","399.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/iphone-12/apple-iphone-12-256gb-refurbished"
"2153","Apple iPhone 12 5G (256GB) [Grade A]","Apple","refurbished","in stock","399.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/iphone-12/apple-iphone-12-256gb-refurbished"
"2154","Apple iPhone 12 5G (128GB) [Like New]","Apple","refurbished","in stock","379.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/iphone-12/apple-iphone-12-128gb-like-new"
"2154","Apple iPhone 12 5G (128GB) [Like New]","Apple","refurbished","in stock","479.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/iphone-12/apple-iphone-12-128gb-like-new"
"2155","Apple iPhone 12 Pro 5G (128GB) [Like New]","Apple","refurbished","out of stock","429.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/iphone-12/apple-iphone-12-pro-128gb-like-new"
"2155","Apple iPhone 12 Pro 5G (128GB) [Like New]","Apple","refurbished","out of stock","429.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/iphone-12/apple-iphone-12-pro-128gb-like-new"
"2156","Apple iPhone 12 Pro 5G (256GB) [Like New]","Apple","refurbished","in stock","469.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/iphone-12/apple-iphone-12-pro-256gb-like-new"
"2156","Apple iPhone 12 Pro 5G (256GB) [Like New]","Apple","refurbished","in stock","469.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/iphone-12/apple-iphone-12-pro-256gb-like-new"
"2157","Apple iPhone 12 Pro 5G (256GB) [Grade A]","Apple","refurbished","in stock","439.00","AUD","Mobile","price_101_600","margin_medium","AU","local","https://www.phonebot.com.au/iphone-12/apple-iphone-12-pro-256gb-refurbished"
"2157","Apple iPhone 12 Pro 5G (256GB) [Grade A]","Apple","refurbished","in stock","439.00","AUD","Mobile","price_101_600","margin_medium","AU","online","https://www.phonebot.com.au/iphone-12/apple-iphone-12-pro-256gb-refurbished"
"2158","Apple iPhone SE 2020 (64GB) [Grade B]","Apple","refurbished","out of stock","169.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/iphone-se/apple-iphone-se-2020-64gb-b"
"2158","Apple iPhone SE 2020 (64GB) [Grade B]","Apple","refurbished","out of stock","169.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/iphone-se/apple-iphone-se-2020-64gb-b"
"2160","Samsung Galaxy A21s Dual Sim (32GB) [Grade A]","Samsung","refurbished","out of stock","149.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/samsung-a-series/samsung-galaxy-a21s-dualsim-32gb-grade-a"
"2160","Samsung Galaxy A21s Dual Sim (32GB) [Grade A]","Samsung","refurbished","out of stock","149.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/samsung-a-series/samsung-galaxy-a21s-dualsim-32gb-grade-a"
"2161","Samsung Galaxy A21s Dual Sim (32GB) [Like New]","Samsung","refurbished","out of stock","319.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/samsung-a-series/samsung-galaxy-a21s-dual-sim-32gb-like-new"
"2161","Samsung Galaxy A21s Dual Sim (32GB) [Like New]","Samsung","refurbished","out of stock","319.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/samsung-a-series/samsung-galaxy-a21s-dual-sim-32gb-like-new"
"2162","Apple iPhone 12 Pro 5G (128GB) [Grade B]","Apple","refurbished","out of stock","369.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/iphone-12/apple-iphone-12-pro-128gb-grade-b"
"2162","Apple iPhone 12 Pro 5G (128GB) [Grade B]","Apple","refurbished","out of stock","369.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/iphone-12/apple-iphone-12-pro-128gb-grade-b"
"2163","Apple iPhone 12 Pro 5G (512GB) [Grade A]","Apple","refurbished","in stock","469.00","AUD","Mobile","price_101_600","margin_medium","AU","local","https://www.phonebot.com.au/iphone-12/apple-iphone-12-pro-5g-512gb-refurbished"
"2163","Apple iPhone 12 Pro 5G (512GB) [Grade A]","Apple","refurbished","in stock","469.00","AUD","Mobile","price_101_600","margin_medium","AU","online","https://www.phonebot.com.au/iphone-12/apple-iphone-12-pro-5g-512gb-refurbished"
"2164","Apple iPhone 12 Pro 5G (512GB) [Like New]","Apple","refurbished","in stock","499.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/iphone-12/apple-iphone-12-pro-5g-512gb-like-new"
"2164","Apple iPhone 12 Pro 5G (512GB) [Like New]","Apple","refurbished","in stock","499.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/iphone-12/apple-iphone-12-pro-5g-512gb-like-new"
"2165","Apple iPhone 11 (256GB) [Grade B]","Apple","refurbished","in stock","349.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/iphone-11/apple-iphone-11-256gb-grade-b"
"2165","Apple iPhone 11 (256GB) [Grade B]","Apple","refurbished","in stock","349.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/iphone-11/apple-iphone-11-256gb-grade-b"
"2166","Samsung Galaxy S20 Ultra (128GB) [Like New]","Samsung","refurbished","out of stock","399.00","AUD","Mobile","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/samsung-galaxy-s20/samsung-galaxy-s20-ultra-128gb-like-new"
"2166","Samsung Galaxy S20 Ultra (128GB) [Like New]","Samsung","refurbished","out of stock","399.00","AUD","Mobile","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/samsung-galaxy-s20/samsung-galaxy-s20-ultra-128gb-like-new"
"2169","Apple iPad 8th Gen (128GB) WiFi Cellular [Grade A]","Apple","refurbished","out of stock","299.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/buy-ipad/apple-ipad-8th-gen-128gb-wifi-cellular-grade-a"
"2169","Apple iPad 8th Gen (128GB) WiFi Cellular [Grade A]","Apple","refurbished","out of stock","299.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/buy-ipad/apple-ipad-8th-gen-128gb-wifi-cellular-grade-a"
"2170","Apple iPad 8th Gen (128GB) WiFi Cellular [Grade B]","Apple","refurbished","in stock","279.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/buy-ipad/apple-ipad-8th-gen-128gb-wifi-cellular-grade-b"
"2170","Apple iPad 8th Gen (128GB) WiFi Cellular [Grade B]","Apple","refurbished","in stock","279.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/buy-ipad/apple-ipad-8th-gen-128gb-wifi-cellular-grade-b"
"2171","Apple iPad 8th Gen (128GB) WiFi Cellular [Like New]","Apple","refurbished","out of stock","319.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/buy-ipad/apple-ipad-8th-gen-128gb-wifi-cellular-like-new"
"2171","Apple iPad 8th Gen (128GB) WiFi Cellular [Like New]","Apple","refurbished","out of stock","319.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/buy-ipad/apple-ipad-8th-gen-128gb-wifi-cellular-like-new"
"2172","Apple iPad Pro 11-inch 1st Gen (64GB) WiFi [Grade A]","Apple","refurbished","out of stock","449.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/ipad-pro-1st-gen/apple-ipad-pro-11-1st-gen-64gb-wifi-grade-a"
"2172","Apple iPad Pro 11-inch 1st Gen (64GB) WiFi [Grade A]","Apple","refurbished","out of stock","449.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/ipad-pro-1st-gen/apple-ipad-pro-11-1st-gen-64gb-wifi-grade-a"
"2175","Apple iPad Pro 11-inch 1st Gen (256GB) WiFi [Like New]","Apple","refurbished","out of stock","549.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/ipad-pro-1st-gen/apple-ipad-pro-11-1st-gen-256gb-wifi-like-new"
"2175","Apple iPad Pro 11-inch 1st Gen (256GB) WiFi [Like New]","Apple","refurbished","out of stock","549.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/ipad-pro-1st-gen/apple-ipad-pro-11-1st-gen-256gb-wifi-like-new"
"2176","Apple iPad Pro 11-inch 1st Gen (256GB) WiFi [Grade A]","Apple","refurbished","out of stock","519.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/ipad-pro-1st-gen/apple-ipad-pro-11-1st-gen-256gb-wifi-grade-a"
"2176","Apple iPad Pro 11-inch 1st Gen (256GB) WiFi [Grade A]","Apple","refurbished","out of stock","519.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/ipad-pro-1st-gen/apple-ipad-pro-11-1st-gen-256gb-wifi-grade-a"
"2177","Apple iPad Pro 11-inch 1st Gen (256GB) WiFi [Grade B]","Apple","refurbished","in stock","489.00","AUD","Tablet","price_101_600","margin_low","AU","local","https://www.phonebot.com.au/ipad-pro-1st-gen/apple-ipad-pro-11-1st-gen-256gb-wifi-grade-b"
"2177","Apple iPad Pro 11-inch 1st Gen (256GB) WiFi [Grade B]","Apple","refurbished","in stock","589.00","AUD","Tablet","price_101_600","margin_low","AU","online","https://www.phonebot.com.au/ipad-pro-1st-gen/apple-ipad-pro-11-1st-gen-256gb-wifi-grade-b"
"2178","Apple iPad Pro 12.9-inch 3rd Gen (64GB) WiFi [Grade B]","Apple","refurbished","out of stock","509.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/buy-ipad-pro/apple-ipad-pro-12-9-3rd-gen-wifi-64gb-grade-b"
"2178","Apple iPad Pro 12.9-inch 3rd Gen (64GB) WiFi [Grade B]","Apple","refurbished","out of stock","509.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/buy-ipad-pro/apple-ipad-pro-12-9-3rd-gen-wifi-64gb-grade-b"
"2179","Apple iPad Pro 11-inch 2nd Gen (128GB) WiFi Cellular [Grade A]","Apple","refurbished","out of stock","629.00","AUD","Tablet","price_601_1000","margin_high","AU","local","https://www.phonebot.com.au/ipad-pro-2nd-gen/apple-ipad-pro-11-2nd-gen-128gb-wifi-cellular-grade-a"
"2179","Apple iPad Pro 11-inch 2nd Gen (128GB) WiFi Cellular [Grade A]","Apple","refurbished","out of stock","769.00","AUD","Tablet","price_601_1000","margin_high","AU","online","https://www.phonebot.com.au/ipad-pro-2nd-gen/apple-ipad-pro-11-2nd-gen-128gb-wifi-cellular-grade-a"
"2180","Apple iPad Pro 11-inch 2nd Gen (128GB) WiFi Cellular [Grade B]","Apple","refurbished","out of stock","599.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/ipad-pro-2nd-gen/apple-ipad-pro-11-2nd-gen-128gb-wifi-cellular-grade-b"
"2180","Apple iPad Pro 11-inch 2nd Gen (128GB) WiFi Cellular [Grade B]","Apple","refurbished","out of stock","599.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/ipad-pro-2nd-gen/apple-ipad-pro-11-2nd-gen-128gb-wifi-cellular-grade-b"
"2181","Apple iPad Pro 12.9-inch 3rd Gen (64GB) WiFi [Like New]","Apple","refurbished","out of stock","569.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/buy-ipad-pro/apple-ipad-pro-12-9-3rd-gen-64gb-wifi-like-new"
"2181","Apple iPad Pro 12.9-inch 3rd Gen (64GB) WiFi [Like New]","Apple","refurbished","out of stock","569.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/buy-ipad-pro/apple-ipad-pro-12-9-3rd-gen-64gb-wifi-like-new"
"2182","Apple iPad Pro 11-inch 2nd Gen (128GB) WiFi Cellular [Like New]","Apple","refurbished","out of stock","659.00","AUD","Tablet","price_601_1000","margin_high","AU","local","https://www.phonebot.com.au/ipad-pro-2nd-gen/apple-ipad-pro-11-2nd-gen-128gb-wifi-cellular-like-new"
"2182","Apple iPad Pro 11-inch 2nd Gen (128GB) WiFi Cellular [Like New]","Apple","refurbished","out of stock","799.00","AUD","Tablet","price_601_1000","margin_high","AU","online","https://www.phonebot.com.au/ipad-pro-2nd-gen/apple-ipad-pro-11-2nd-gen-128gb-wifi-cellular-like-new"
"2183","Apple iPad Pro 12.9-inch 3rd Gen (256GB) WiFi [Like New]","Apple","refurbished","out of stock","629.00","AUD","Tablet","price_601_1000","margin_high","AU","local","https://www.phonebot.com.au/ipad-pro-3rd-gen/apple-ipad-pro-12-9-3rd-gen-256gb-wifi-like-new"
"2183","Apple iPad Pro 12.9-inch 3rd Gen (256GB) WiFi [Like New]","Apple","refurbished","out of stock","629.00","AUD","Tablet","price_601_1000","margin_high","AU","online","https://www.phonebot.com.au/ipad-pro-3rd-gen/apple-ipad-pro-12-9-3rd-gen-256gb-wifi-like-new"
"2184","Apple iPad Pro 12.9-inch 3rd Gen (256GB) WiFi [Grade A]","Apple","refurbished","out of stock","599.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/ipad-pro-3rd-gen/apple-ipad-pro-12-9-3rd-gen-256gb-wifi-grade-a"
"2184","Apple iPad Pro 12.9-inch 3rd Gen (256GB) WiFi [Grade A]","Apple","refurbished","out of stock","599.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/ipad-pro-3rd-gen/apple-ipad-pro-12-9-3rd-gen-256gb-wifi-grade-a"
"2185","Apple iPad Pro 12.9-inch 3rd Gen (256GB) WiFi [Grade B]","Apple","refurbished","out of stock","569.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/ipad-pro-3rd-gen/apple-ipad-pro-12-9-3rd-gen-256gb-wifi-grade-b"
"2185","Apple iPad Pro 12.9-inch 3rd Gen (256GB) WiFi [Grade B]","Apple","refurbished","out of stock","569.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/ipad-pro-3rd-gen/apple-ipad-pro-12-9-3rd-gen-256gb-wifi-grade-b"
"2186","Apple iPad Pro 12.9-inch 3rd Gen (256GB) WiFi Cellular [Grade A]","Apple","refurbished","in stock","629.00","AUD","Tablet","price_601_1000","margin_high","AU","local","https://www.phonebot.com.au/ipad-pro-3rd-gen/apple-ipad-pro-12-9-3rd-gen-256gb-wifi-cellular-grade-a"
"2186","Apple iPad Pro 12.9-inch 3rd Gen (256GB) WiFi Cellular [Grade A]","Apple","refurbished","in stock","729.00","AUD","Tablet","price_601_1000","margin_high","AU","online","https://www.phonebot.com.au/ipad-pro-3rd-gen/apple-ipad-pro-12-9-3rd-gen-256gb-wifi-cellular-grade-a"
"2187","Apple iPad Pro 12.9-inch 3rd Gen (256GB) WiFi Cellular [Grade B]","Apple","refurbished","out of stock","599.00","AUD","Tablet","price_101_600","margin_high","AU","local","https://www.phonebot.com.au/ipad-pro-3rd-gen/apple-ipad-pro-12-9-3rd-gen-256gb-wifi-cellular-grade-b"
"2187","Apple iPad Pro 12.9-inch 3rd Gen (256GB) WiFi Cellular [Grade B]","Apple","refurbished","out of stock","699.00","AUD","Tablet","price_101_600","margin_high","AU","online","https://www.phonebot.com.au/ipad-pro-3rd-gen/apple-ipad-pro-12-9-3rd-gen-256gb-wifi-cellular-grade-b"
"2188","Apple iPad Pro 12.9-inch 3rd Gen (256GB) WiFi Cellular [Like New]","Apple","refurbished","out of stock","659.00","AUD","Tablet","price_601_1000","margin_high","AU","local","https://www.phonebot.com.au/ipad-pro-3rd-gen/apple-ipad-pro-12-9-3rd-gen-256gb-wifi-cellular-like-new"
"2188","Apple iPad Pro 12.9-inch 3rd Gen (256GB) WiFi Cellular [Like New]","Apple","refurbished","out of stock","659.00","AUD","Tablet","price_601_1000","margin_high","AU","online","https://www.phonebot.com.au/ipad-pro-3rd-gen/apple-ipad-pro-12-9-3rd-gen-256gb-wifi-cellular-like-new"
"2189","Apple iPad Pro 11-inch 2nd Gen (256GB) WiFi Cellular [Grade A]","Apple","refurbished","out of stock","689.00","AUD","Tablet","price_601_1000","margin_high","AU","local","https://www.phonebot.com.au/ipad-pro-2nd-gen/apple-ipad-pro-11-2nd-gen-256gb-wifi-cellular-grade-a"
"2189","Apple iPad Pro 11-inch 2nd Gen (256GB) WiFi Cellular [Grade A]","Apple","refurbished","out of stock","829.00","AUD","Tablet","price_601_1000","margin_high","AU","online","https://www.phonebot.com.au/ipad-pro-2nd-gen/apple-ipad-pro-11-2nd-gen-256gb-wifi-cellular-grade-a"
